transaction_id,transaction_amount,transaction_date,payment_method
3015,675052.09,2001-06-26 08:27:49,Mobile Payment
3016,1788579.77,2012-04-03 21:25:33,Credit Card
3017,1797232.19,2012-12-28 10:59:05,Debit Card
3018,1696762.51,2010-01-09 06:19:53,Check
3019,1133333.54,2023-02-27 20:28:31,Mobile Payment
3020,291423.06,2018-08-18 19:08:13,Debit Card
3021,254542.37,2007-10-04 16:17:08,Cash
3022,1836541.27,2013-04-26 21:14:37,Debit Card
3023,1538705.75,2006-07-16 22:24:50,Online Transfer
3024,1334925.68,2013-04-12 21:58:51,Check
3025,824889.99,2007-03-07 15:44:22,Mobile Payment
3026,606053.65,2010-12-28 07:08:50,Check
3027,1355308.37,2021-02-23 05:20:24,Online Transfer
3028,1738033.77,2001-05-30 10:57:50,Cash
3029,248781.38,2007-01-06 08:55:13,Cash
3030,731589.71,2013-03-14 22:06:34,Online Transfer
3031,554522.81,2003-11-10 03:10:55,Check
3032,282395.59,2023-06-04 22:27:24,Mobile Payment
3033,81452.24,2019-12-08 12:53:03,Mobile Payment
3034,320639.72,2005-07-06 04:42:48,Online Transfer
3035,1699737.3,2019-11-23 23:05:37,Credit Card
3036,1643898.85,2013-11-21 02:37:15,Debit Card
3037,1109729.03,2009-07-22 23:32:14,Credit Card
3038,664036.74,2022-12-28 04:27:34,Check
3039,1604787.73,2000-07-11 17:28:01,Mobile Payment
3040,1665900.54,2011-10-30 20:52:41,Check
3041,1846433.86,2005-01-26 07:44:01,Online Transfer
3042,182439.57,2004-10-25 14:56:20,Check
3043,544406.02,2008-06-28 05:50:44,Mobile Payment
3044,1499050.53,2009-08-08 00:29:28,Mobile Payment
3045,297422.51,2006-07-04 20:24:50,Cash
3046,1331149.83,2018-06-25 02:13:13,Debit Card
3047,613241.64,2002-12-25 17:43:15,Debit Card
3048,144715.28,2007-10-24 01:14:45,Check
3049,178531.85,2009-02-17 20:27:15,Check
3050,844261.44,2000-01-25 22:07:29,Online Transfer
3051,1403676.75,2011-12-16 06:06:41,Online Transfer
3052,541156.61,2019-12-28 17:52:43,Debit Card
3053,164315.93,2003-01-26 16:01:29,Check
3054,700768.62,2022-05-16 00:15:33,Cash
3055,489049.25,2000-12-23 18:17:49,Debit Card
3056,1078711.56,2020-10-01 14:16:07,Debit Card
3057,686510.71,2004-09-06 20:24:30,Online Transfer
3058,1021605.69,2017-05-29 16:26:47,Debit Card
3059,1437275.36,2018-10-07 11:37:45,Online Transfer
3060,398828.02,2013-12-20 04:40:15,Check
3061,1403354.38,2010-03-07 15:22:47,Debit Card
3062,1608655.65,2003-06-06 15:08:51,Cash
3063,1990634.17,2001-05-14 11:02:11,Debit Card
3064,80403.87,2013-08-09 18:57:40,Cash
3065,1569142.51,2003-11-10 02:42:14,Check
3066,668893.39,2015-03-11 17:46:05,Debit Card
3067,104695.41,2014-03-12 15:05:01,Cash
3068,1653665.48,2003-08-26 13:07:53,Credit Card
3069,943280.95,2015-11-22 03:47:44,Mobile Payment
3070,1983088.35,2010-12-09 21:50:51,Credit Card
3071,1397883.91,2010-05-22 15:37:54,Mobile Payment
3072,1578893.9,2010-08-01 15:56:46,Debit Card
3073,594386.25,2019-03-11 03:33:35,Online Transfer
3074,556249.6,2005-01-12 23:03:27,Check
3075,147658.39,2023-01-15 22:38:13,Credit Card
3076,1354164.77,2020-12-02 00:20:43,Mobile Payment
3077,1308797.14,2000-07-10 20:10:56,Online Transfer
3078,1858222.2,2018-06-25 13:54:26,Online Transfer
3079,1645981.34,2022-10-12 11:49:14,Check
3080,862538.03,2001-06-16 20:02:52,Debit Card
3081,559251.4,2013-12-20 15:57:03,Debit Card
3082,1912314.94,2012-03-11 18:26:54,Check
3083,592415.8,2021-07-12 15:48:15,Mobile Payment
3084,348387.55,2011-01-13 13:48:59,Cash
3085,1884043.01,2018-04-01 11:00:33,Mobile Payment
3086,1723634.21,2020-04-04 08:39:30,Online Transfer
3087,1644570.52,2009-05-09 20:32:14,Debit Card
3088,1281018.22,2010-08-05 16:16:40,Check
3089,515927.58,2008-07-29 20:09:49,Check
3090,1670499.03,2006-06-04 11:43:27,Check
3091,1040513.79,2022-04-18 15:38:15,Debit Card
3092,402482.01,2002-04-10 06:36:35,Online Transfer
3093,1699647.53,2011-02-10 08:33:50,Debit Card
3094,1063377.13,2010-05-01 07:21:34,Online Transfer
3095,1048696.04,2007-12-23 05:58:43,Online Transfer
3096,1478897.33,2015-11-16 22:36:23,Online Transfer
3097,1922956.85,2006-07-13 06:16:32,Cash
3098,1868506.15,2012-11-30 06:57:12,Credit Card
3099,1997740.97,2023-05-10 18:03:19,Credit Card
3100,1828629.62,2023-04-01 09:42:54,Check
3101,849881.67,2016-05-14 08:04:41,Credit Card
3102,262915.09,2018-01-17 10:26:29,Mobile Payment
3103,1531125.17,2021-03-08 13:06:48,Debit Card
3104,1438829.83,2004-02-17 21:43:45,Credit Card
3105,1290841.89,2021-01-07 23:05:17,Debit Card
3106,1549803.61,2010-03-18 11:45:47,Cash
3107,511761.88,2006-07-28 18:48:15,Online Transfer
3108,1093876.03,2010-12-10 13:24:03,Check
3109,1274265.78,2012-07-16 09:40:43,Credit Card
3110,985817.8,2018-08-15 23:58:01,Debit Card
3111,1485172.12,2004-09-21 06:20:40,Check
3112,540731.39,2016-10-16 16:09:13,Mobile Payment
3113,906078.38,2014-09-11 22:56:06,Credit Card
3114,214306.96,2003-07-13 21:49:55,Debit Card
3115,1215673.54,2000-12-17 03:24:42,Cash
3116,877504.39,2018-02-24 18:00:16,Check
3117,1457629.98,2015-08-07 02:28:42,Credit Card
3118,1976624.64,2022-02-23 05:45:35,Cash
3119,1639732.45,2022-06-15 13:24:44,Online Transfer
3120,1713153.26,2005-07-30 05:20:47,Debit Card
3121,1065168.55,2010-01-28 02:08:44,Online Transfer
3122,704661.4,2020-09-01 18:25:53,Debit Card
3123,778567.34,2019-11-20 15:17:27,Credit Card
3124,1586619.89,2000-05-26 10:47:54,Credit Card
3125,902814.34,2006-06-29 07:26:29,Credit Card
3126,1661879.61,2017-12-20 04:55:50,Debit Card
3127,1180346.03,2006-08-06 05:51:23,Online Transfer
3128,350121.73,2017-07-26 09:47:25,Online Transfer
3129,364452.76,2003-01-10 15:20:46,Mobile Payment
3130,193578.04,2002-08-11 05:31:20,Debit Card
3131,308044.69,2011-05-10 15:47:04,Online Transfer
3132,1436296.31,2020-03-23 05:35:01,Debit Card
3133,1687752.77,2023-08-17 15:56:50,Debit Card
3134,996059.72,2010-05-15 19:47:23,Check
3135,1831179.55,2005-06-03 22:50:10,Check
3136,157441.74,2012-05-08 09:32:32,Online Transfer
3137,141348.04,2009-12-12 15:38:46,Online Transfer
3138,667109.28,2010-08-27 10:44:58,Mobile Payment
3139,267313.78,2007-07-16 07:05:08,Online Transfer
3140,1908967.47,2007-03-03 03:36:01,Mobile Payment
3141,1653797.04,2002-11-11 21:11:58,Mobile Payment
3142,735761.41,2006-07-11 18:46:32,Credit Card
3143,1954927.67,2015-10-19 12:05:41,Online Transfer
3144,369446.83,2015-11-07 11:50:33,Credit Card
3145,500136.48,2004-01-08 09:24:40,Debit Card
3146,323157.5,2023-01-08 12:58:08,Debit Card
3147,270557.12,2014-09-27 03:06:26,Debit Card
3148,1580329.35,2010-07-21 02:05:10,Cash
3149,762780.31,2018-08-17 06:37:29,Mobile Payment
3150,1576402.27,2013-07-09 08:21:52,Online Transfer
3151,1391103.51,2012-03-31 11:41:31,Check
3152,1363642.04,2021-11-17 13:18:48,Cash
3153,641825.67,2017-04-16 16:53:12,Debit Card
3154,1200765.29,2003-06-26 04:22:16,Online Transfer
3155,153041.69,2003-10-06 00:39:53,Debit Card
3156,1122840.27,2014-01-29 13:57:11,Credit Card
3157,330148.91,2000-08-02 05:05:15,Online Transfer
3158,1183074.02,2011-01-10 05:31:13,Check
3159,1114087.25,2002-12-15 09:51:13,Mobile Payment
3160,172807.86,2013-08-25 05:57:30,Debit Card
3161,1475110.26,2010-12-08 20:40:35,Credit Card
3162,1020149.98,2015-08-21 02:38:35,Mobile Payment
3163,1415504.11,2022-05-25 17:24:52,Cash
3164,281367.07,2019-01-08 02:58:15,Debit Card
3165,144619.6,2001-02-20 15:58:54,Credit Card
3166,766886.76,2000-09-29 14:23:31,Cash
3167,428351.57,2022-05-30 08:35:49,Cash
3168,971611.64,2009-08-02 06:17:35,Debit Card
3169,1283464.84,2009-04-07 16:05:03,Debit Card
3170,91123.47,2013-01-10 15:11:36,Mobile Payment
3171,233672.36,2002-12-12 22:26:18,Debit Card
3172,874476.74,2007-06-27 20:36:26,Credit Card
3173,1774423.76,2007-02-20 19:10:21,Credit Card
3174,1848967.95,2003-10-07 20:38:06,Mobile Payment
3175,622768.17,2016-04-21 16:55:05,Check
3176,864071.08,2008-08-26 03:48:14,Credit Card
3177,357177.09,2004-02-28 11:12:53,Credit Card
3178,1812800.74,2012-12-18 07:46:22,Cash
3179,232044.88,2020-05-19 20:08:35,Online Transfer
3180,1748987.78,2000-11-27 21:57:45,Debit Card
3181,874480.62,2001-03-01 22:51:03,Online Transfer
3182,349478.71,2022-07-27 23:00:20,Debit Card
3183,952247.41,2001-09-17 05:52:41,Mobile Payment
3184,408743.11,2006-11-28 15:05:05,Credit Card
3185,262681.51,2020-12-19 01:58:05,Debit Card
3186,611663.61,2022-01-26 14:09:13,Check
3187,388923.71,2005-04-01 17:57:39,Cash
3188,344628.57,2013-10-04 01:04:41,Check
3189,1139662.26,2021-01-28 07:29:01,Mobile Payment
3190,1458098.44,2019-01-08 06:26:39,Mobile Payment
3191,298325.94,2000-06-14 13:22:22,Cash
3192,414302.43,2013-09-29 08:58:27,Check
3193,864943.08,2020-09-13 18:48:18,Debit Card
3194,549899.32,2009-01-01 03:58:37,Check
3195,526814.95,2013-04-13 21:45:08,Cash
3196,1554089.95,2016-03-01 19:30:30,Online Transfer
3197,1756858.93,2003-05-16 02:02:58,Credit Card
3198,1433317.9,2011-08-16 05:26:31,Cash
3199,596024.49,2002-07-01 07:58:22,Online Transfer
3200,751157.81,2020-05-27 13:14:59,Debit Card
3201,1304232.85,2021-07-15 03:02:07,Credit Card
3202,1508522.96,2022-10-02 00:21:08,Credit Card
3203,255973.67,2011-11-09 05:34:53,Debit Card
3204,1383400.28,2005-10-16 23:02:43,Check
3205,1392995.36,2015-12-14 23:22:57,Credit Card
3206,467779.41,2022-12-18 03:37:28,Cash
3207,590874.29,2003-04-21 23:13:46,Credit Card
3208,1561515.45,2014-09-28 21:03:15,Online Transfer
3209,906826.29,2001-11-20 02:45:19,Credit Card
3210,518940.54,2023-01-04 13:04:18,Mobile Payment
3211,401754.38,2018-09-18 23:32:49,Credit Card
3212,464519.37,2005-07-04 13:09:42,Check
3213,979184.22,2020-04-30 21:15:24,Credit Card
3214,658646.8,2011-06-07 04:54:16,Online Transfer
3215,222573.37,2016-08-24 13:13:27,Mobile Payment
3216,1131291.58,2017-10-26 03:05:26,Online Transfer
3217,470119.21,2005-07-13 10:05:43,Cash
3218,453092.04,2010-04-19 11:31:46,Debit Card
3219,509351.76,2008-10-08 03:18:55,Credit Card
3220,268742.02,2005-11-16 15:03:32,Check
3221,1951907.02,2009-02-05 18:46:37,Online Transfer
3222,1044133.3,2004-06-16 00:31:00,Cash
3223,527529.04,2008-08-31 00:25:39,Credit Card
3224,1611242.4,2005-08-16 16:18:38,Check
3225,433048.35,2006-03-10 22:12:21,Cash
3226,1479260.95,2023-01-18 01:25:55,Debit Card
3227,1816743.35,2023-08-24 13:58:25,Cash
3228,669926.04,2019-12-01 15:57:34,Credit Card
3229,574815.26,2015-05-15 19:33:38,Credit Card
3230,609339.99,2016-07-21 15:19:31,Mobile Payment
3231,1025061.38,2012-11-30 10:47:21,Online Transfer
3232,743259.8,2002-04-02 02:50:05,Debit Card
3233,247331.22,2001-12-13 00:19:01,Cash
3234,1273211.22,2009-06-20 18:45:26,Check
3235,1050841.82,2006-12-01 05:10:30,Credit Card
3236,881158.56,2009-04-01 00:16:03,Mobile Payment
3237,1079790.41,2001-12-18 15:25:15,Check
3238,1959724.24,2022-08-14 22:21:16,Debit Card
3239,224113.78,2002-06-14 07:02:16,Mobile Payment
3240,1707200.28,2007-07-31 00:11:27,Cash
3241,281651.1,2010-02-01 03:47:30,Check
3242,1748404.83,2016-09-25 06:23:13,Online Transfer
3243,914432.57,2012-04-15 17:06:22,Online Transfer
3244,516062.3,2020-06-07 05:48:42,Online Transfer
3245,993796.48,2001-12-07 18:28:19,Cash
3246,1762896.72,2021-11-05 07:46:42,Debit Card
3247,1850511.38,2007-04-15 20:11:11,Cash
3248,1121539.76,2008-02-27 17:06:30,Mobile Payment
3249,1815734.49,2004-02-15 21:36:45,Cash
3250,959910.0,2016-04-30 15:42:32,Cash
3251,1779476.99,2006-11-17 15:35:15,Check
3252,713734.12,2020-06-03 03:41:07,Cash
3253,160560.92,2010-11-21 15:42:35,Mobile Payment
3254,1157315.44,2018-09-14 01:36:21,Credit Card
3255,619028.12,2010-10-08 09:25:37,Online Transfer
3256,538875.13,2016-09-03 06:14:56,Credit Card
3257,1673043.67,2018-04-15 15:40:57,Credit Card
3258,735216.38,2011-04-16 04:37:49,Check
3259,1513436.17,2004-06-06 02:26:44,Online Transfer
3260,580755.69,2006-03-31 19:52:01,Online Transfer
3261,617376.5,2007-05-21 19:58:38,Check
3262,487152.14,2021-01-06 19:05:23,Mobile Payment
3263,1836295.8,2018-05-12 09:25:56,Check
3264,1328219.08,2009-11-20 16:15:13,Credit Card
3265,1081238.02,2014-08-31 13:27:55,Debit Card
3266,1257145.88,2022-07-15 04:03:29,Mobile Payment
3267,937516.99,2016-04-13 01:38:35,Credit Card
3268,1358806.38,2019-05-04 11:35:17,Check
3269,1698592.69,2011-07-14 17:40:12,Check
3270,1578825.58,2015-05-15 17:44:36,Mobile Payment
3271,885723.86,2010-10-22 04:13:45,Cash
3272,1911669.11,2023-01-01 10:22:46,Cash
3273,639500.44,2003-02-01 11:08:38,Check
3274,1507772.66,2015-11-15 16:33:57,Mobile Payment
3275,1854149.74,2000-05-12 16:27:32,Credit Card
3276,994271.96,2007-05-22 01:23:11,Cash
3277,1179197.39,2021-10-29 04:25:55,Debit Card
3278,283909.66,2017-05-18 05:19:25,Cash
3279,150301.91,2017-06-24 10:32:41,Mobile Payment
3280,1822226.72,2011-12-13 19:44:49,Debit Card
3281,1303265.24,2010-11-24 12:37:11,Online Transfer
3282,413471.87,2003-12-24 03:32:13,Online Transfer
3283,1170484.34,2007-02-03 16:28:50,Mobile Payment
3284,464071.94,2022-04-18 20:04:18,Mobile Payment
3285,93503.49,2018-01-30 18:09:13,Credit Card
3286,189312.93,2010-06-27 11:56:39,Mobile Payment
3287,1403645.59,2022-01-08 08:15:02,Debit Card
3288,965279.27,2008-03-18 06:14:52,Cash
3289,862408.71,2001-06-21 23:47:43,Mobile Payment
3290,1915115.85,2014-01-30 02:05:42,Credit Card
3291,1204822.48,2011-02-10 01:02:43,Mobile Payment
3292,840810.2,2002-09-29 01:20:36,Credit Card
3293,1828819.24,2006-04-18 01:23:42,Credit Card
3294,1979371.25,2002-04-02 13:01:34,Online Transfer
3295,980793.97,2006-03-07 10:29:39,Debit Card
3296,1901588.89,2010-01-18 10:50:16,Mobile Payment
3297,1506689.9,2012-08-20 08:27:54,Check
3298,678468.74,2020-05-13 21:49:29,Online Transfer
3299,930517.03,2012-07-24 05:17:58,Debit Card
3300,1298710.4,2001-12-16 12:20:57,Cash
3301,1017277.05,2007-05-26 03:25:23,Credit Card
3302,1682539.08,2012-04-27 10:56:21,Cash
3303,1562239.11,2009-05-08 14:01:57,Debit Card
3304,324476.78,2019-08-06 12:43:42,Online Transfer
3305,725832.36,2010-04-03 23:31:31,Cash
3306,1765043.89,2002-11-16 04:49:00,Mobile Payment
3307,405058.5,2007-05-27 09:55:11,Mobile Payment
3308,252778.1,2021-10-26 12:08:55,Mobile Payment
3309,419825.71,2013-10-29 21:06:53,Cash
3310,1090590.01,2006-08-17 22:36:17,Credit Card
3311,1098497.23,2003-06-28 17:57:55,Mobile Payment
3312,813522.07,2022-05-29 10:22:15,Cash
3313,1052455.07,2018-08-05 05:26:33,Debit Card
3314,1494547.52,2005-09-24 15:20:53,Check
3315,1351744.78,2023-08-01 13:59:03,Mobile Payment
3316,1638452.63,2016-07-18 09:09:21,Check
3317,1514719.81,2005-06-05 08:21:55,Check
3318,1033434.41,2000-02-03 01:21:20,Credit Card
3319,1720930.34,2009-02-21 13:32:31,Debit Card
3320,1800034.05,2021-09-01 03:12:34,Cash
3321,1304228.21,2004-05-07 15:18:20,Credit Card
3322,669016.73,2010-05-12 16:28:06,Debit Card
3323,1189235.65,2023-09-10 21:44:02,Debit Card
3324,420815.41,2008-09-06 22:36:16,Cash
3325,996240.48,2022-02-11 10:29:27,Mobile Payment
3326,1608357.04,2015-04-24 13:45:52,Check
3327,135616.2,2023-11-07 23:07:22,Mobile Payment
3328,643845.13,2010-08-21 21:33:17,Credit Card
3329,1463087.92,2014-08-25 07:46:16,Online Transfer
3330,216464.88,2017-11-18 05:56:59,Credit Card
3331,1114608.88,2013-09-04 03:28:24,Mobile Payment
3332,372266.86,2017-12-31 01:33:35,Check
3333,1877502.52,2023-05-06 05:11:58,Credit Card
3334,1143194.41,2006-10-28 02:47:15,Cash
3335,960158.26,2016-12-21 18:11:23,Mobile Payment
3336,1020813.01,2002-04-19 03:16:50,Cash
3337,966418.31,2001-04-30 22:20:32,Credit Card
3338,1222515.72,2020-04-27 21:11:28,Online Transfer
3339,1756541.97,2011-12-23 18:46:46,Check
3340,95493.67,2004-07-26 00:43:00,Online Transfer
3341,1843087.82,2016-10-11 01:09:40,Mobile Payment
3342,669380.37,2023-06-03 23:50:59,Debit Card
3343,389352.33,2023-02-12 02:11:25,Cash
3344,1764168.7,2012-07-31 10:02:09,Check
3345,252050.37,2009-12-27 03:18:44,Cash
3346,1677288.91,2016-04-27 03:47:28,Debit Card
3347,1988600.31,2015-11-01 08:20:47,Debit Card
3348,1627062.66,2009-09-02 11:33:50,Online Transfer
3349,1900185.78,2016-02-14 17:50:39,Debit Card
3350,264734.81,2010-07-31 08:31:18,Credit Card
3351,426635.53,2019-04-08 06:29:10,Credit Card
3352,504859.43,2000-08-06 21:27:35,Online Transfer
3353,1456871.72,2019-03-31 02:20:54,Cash
3354,577145.98,2013-03-21 19:07:41,Check
3355,1297771.41,2018-09-19 14:09:30,Check
3356,109671.55,2016-05-04 01:10:11,Check
3357,824346.81,2018-12-16 11:04:33,Credit Card
3358,1944522.3,2009-09-16 23:38:16,Online Transfer
3359,496503.66,2005-07-31 11:28:25,Online Transfer
3360,745168.32,2015-02-26 18:10:14,Cash
3361,1146876.02,2002-03-07 14:16:46,Check
3362,1221613.01,2000-06-02 23:06:00,Cash
3363,1435895.11,2003-04-03 21:11:14,Mobile Payment
3364,1704581.19,2003-05-07 09:20:48,Online Transfer
3365,1202472.44,2013-12-26 22:29:04,Cash
3366,1300072.37,2022-06-24 09:38:25,Debit Card
3367,130189.78,2017-11-23 21:45:56,Cash
3368,435960.42,2013-11-27 06:34:14,Credit Card
3369,237990.48,2002-11-02 19:01:15,Check
3370,1763642.61,2008-10-25 18:29:52,Check
3371,1522519.48,2021-10-11 01:23:37,Mobile Payment
3372,1561248.8,2023-09-15 21:23:53,Mobile Payment
3373,965507.13,2018-11-23 10:56:55,Credit Card
3374,1585230.26,2003-05-10 00:00:23,Online Transfer
3375,560852.44,2007-05-27 01:14:00,Cash
3376,264777.67,2003-04-13 16:08:28,Cash
3377,1985924.09,2005-03-29 13:06:04,Online Transfer
3378,1767699.46,2018-11-07 02:58:34,Online Transfer
3379,1919469.58,2000-12-10 14:10:07,Mobile Payment
3380,1108805.37,2016-06-14 03:38:16,Debit Card
3381,777335.67,2015-10-06 04:06:07,Check
3382,1810112.28,2005-03-29 11:18:20,Cash
3383,1826621.55,2013-11-18 22:40:57,Debit Card
3384,815013.43,2017-02-02 08:25:34,Mobile Payment
3385,1862581.89,2003-07-31 03:53:02,Online Transfer
3386,586968.24,2001-03-02 10:09:30,Cash
3387,1703051.91,2006-05-27 15:08:17,Mobile Payment
3388,1825403.16,2000-10-12 18:13:22,Credit Card
3389,1078449.42,2008-11-01 04:22:50,Cash
3390,1477443.34,2005-04-25 03:25:46,Credit Card
3391,469548.38,2001-08-26 07:30:54,Debit Card
3392,1740414.67,2006-12-23 11:28:39,Debit Card
3393,872046.15,2014-03-30 15:59:49,Credit Card
3394,508416.49,2009-02-23 17:40:10,Credit Card
3395,1026927.13,2016-10-02 15:34:01,Cash
3396,1993397.26,2019-12-04 13:10:37,Credit Card
3397,1847765.28,2023-01-10 07:42:37,Credit Card
3398,1824926.33,2012-10-04 15:57:55,Check
3399,1548765.43,2023-01-15 19:15:19,Credit Card
3400,121696.82,2018-06-11 20:18:45,Credit Card
3401,397269.68,2000-09-30 19:40:03,Online Transfer
3402,864609.36,2011-01-29 11:06:24,Debit Card
3403,1847399.14,2023-07-17 18:31:56,Cash
3404,1949008.28,2005-02-03 05:26:26,Check
3405,1833518.2,2002-02-05 02:37:43,Cash
3406,525647.89,2020-10-08 11:01:30,Credit Card
3407,1055522.01,2015-01-14 02:18:41,Credit Card
3408,300529.94,2007-06-22 10:46:46,Credit Card
3409,353253.22,2003-01-08 00:50:56,Credit Card
3410,593811.27,2013-02-26 09:52:29,Mobile Payment
3411,1503276.48,2017-10-21 05:52:49,Mobile Payment
3412,685301.53,2023-12-10 23:20:20,Mobile Payment
3413,1772336.5,2015-04-01 14:55:09,Check
3414,197221.18,2016-07-19 00:34:21,Debit Card
3415,816512.88,2004-04-19 04:39:56,Cash
3416,1030249.18,2004-10-21 10:43:07,Debit Card
3417,1581441.88,2001-11-11 18:04:57,Credit Card
3418,1945469.21,2006-07-11 03:32:03,Debit Card
3419,878912.3,2010-07-28 14:42:41,Debit Card
3420,1553424.73,2007-06-19 13:07:28,Mobile Payment
3421,1617850.23,2023-01-21 07:17:03,Cash
3422,408969.26,2021-04-22 00:49:33,Online Transfer
3423,1888862.96,2002-10-08 10:29:11,Online Transfer
3424,1208460.92,2020-03-18 03:08:20,Online Transfer
3425,541817.86,2008-12-25 19:02:19,Debit Card
3426,368945.09,2015-02-04 02:05:42,Online Transfer
3427,174416.86,2005-12-06 14:10:19,Credit Card
3428,678710.14,2016-04-27 13:52:38,Debit Card
3429,978793.87,2010-04-25 17:35:06,Mobile Payment
3430,197152.41,2010-10-20 09:44:13,Mobile Payment
3431,1676322.85,2003-09-03 13:54:18,Cash
3432,615445.14,2002-01-20 12:50:01,Cash
3433,1218697.92,2012-09-01 13:11:28,Credit Card
3434,1721920.43,2020-03-22 07:19:27,Cash
3435,1700262.23,2021-02-21 04:55:00,Debit Card
3436,237738.15,2015-05-28 00:25:51,Credit Card
3437,325408.01,2014-08-02 20:14:10,Credit Card
3438,1225481.51,2002-11-07 19:54:12,Check
3439,1191800.9,2001-08-04 10:35:34,Credit Card
3440,1755319.9,2023-08-17 08:59:54,Cash
3441,1459934.58,2014-11-05 09:03:04,Credit Card
3442,1048307.91,2016-03-19 03:36:56,Online Transfer
3443,1615860.21,2016-05-06 02:43:18,Debit Card
3444,1873553.24,2007-06-05 06:17:37,Check
3445,811232.95,2007-10-07 09:09:01,Mobile Payment
3446,1159292.84,2016-03-29 13:24:17,Check
3447,433670.86,2016-01-10 18:41:20,Cash
3448,1215131.82,2011-02-13 14:12:16,Credit Card
3449,1445431.6,2003-09-12 22:53:04,Debit Card
3450,208194.38,2010-05-07 08:44:59,Online Transfer
3451,894168.98,2023-09-16 10:15:57,Cash
3452,1834020.42,2008-07-07 00:46:45,Debit Card
3453,1264634.64,2009-09-25 22:09:19,Check
3454,1522169.31,2019-04-29 17:16:29,Debit Card
3455,1589328.46,2016-03-08 09:52:12,Credit Card
3456,1657675.98,2011-01-30 00:10:20,Check
3457,729435.37,2020-11-03 14:06:10,Mobile Payment
3458,1191725.19,2000-06-29 08:37:13,Online Transfer
3459,1240446.3,2007-06-07 06:19:20,Check
3460,393898.12,2020-04-11 06:53:10,Online Transfer
3461,607911.14,2000-03-04 04:41:39,Cash
3462,704870.42,2021-11-03 07:07:52,Cash
3463,1498629.44,2004-03-21 10:52:57,Online Transfer
3464,1517370.11,2014-03-12 08:34:22,Debit Card
3465,1071417.52,2005-03-16 00:58:25,Cash
3466,1821875.75,2007-01-31 00:24:05,Online Transfer
3467,492637.68,2007-05-18 11:13:51,Check
3468,1560206.92,2009-06-21 23:05:15,Check
3469,1003670.11,2019-04-20 14:46:24,Check
3470,1516258.28,2008-01-31 08:18:55,Check
3471,320209.49,2022-04-29 15:37:31,Online Transfer
3472,1442988.2,2011-01-24 18:29:08,Check
3473,669468.76,2005-02-10 16:00:56,Mobile Payment
3474,138126.13,2004-05-05 06:23:25,Credit Card
3475,368596.03,2013-03-05 21:03:31,Online Transfer
3476,1895539.04,2004-09-26 04:35:56,Cash
3477,801535.27,2010-06-18 01:10:15,Credit Card
3478,1118237.84,2016-12-11 20:12:30,Credit Card
3479,1999981.87,2018-05-23 22:02:29,Credit Card
3480,1096422.24,2020-01-07 18:56:12,Cash
3481,660393.46,2004-05-08 01:41:46,Debit Card
3482,1629992.53,2015-01-30 08:57:22,Debit Card
3483,811167.95,2015-02-01 17:36:53,Credit Card
3484,1204381.61,2006-01-03 16:01:11,Check
3485,1824468.85,2022-04-28 03:39:14,Cash
3486,667018.67,2020-01-20 01:10:11,Cash
3487,1659328.78,2011-01-27 18:14:25,Mobile Payment
3488,236270.48,2020-10-04 06:49:24,Debit Card
3489,1366586.53,2014-01-23 05:51:01,Mobile Payment
3490,588688.04,2020-01-04 07:14:25,Cash
3491,1591001.47,2019-05-25 13:43:46,Cash
3492,828424.27,2008-05-31 03:59:52,Cash
3493,824744.78,2023-07-31 07:50:14,Mobile Payment
3494,458316.27,2020-06-07 00:02:52,Debit Card
3495,798220.43,2010-10-24 08:29:41,Mobile Payment
3496,737011.71,2000-02-17 07:19:31,Mobile Payment
3497,554138.69,2000-01-17 15:55:04,Debit Card
3498,639659.13,2018-11-10 20:43:20,Check
3499,1268417.13,2016-05-13 18:12:13,Cash
3500,1252181.25,2006-05-07 07:00:57,Credit Card
3501,1381653.04,2008-03-08 14:41:18,Credit Card
3502,658163.68,2021-08-21 06:57:06,Mobile Payment
3503,159550.24,2021-03-15 04:25:55,Check
3504,362029.9,2000-09-27 19:01:22,Debit Card
3505,1041998.17,2019-07-22 13:43:21,Credit Card
3506,1517949.49,2004-09-14 06:24:55,Debit Card
3507,1855695.88,2005-04-17 02:24:31,Cash
3508,391678.28,2005-08-11 10:41:13,Debit Card
3509,782561.53,2011-05-23 13:19:39,Mobile Payment
3510,1029927.77,2019-10-19 15:20:47,Online Transfer
3511,1254054.13,2012-01-27 13:50:22,Cash
3512,1391620.85,2005-04-20 03:07:16,Online Transfer
3513,656954.64,2005-07-10 11:38:11,Online Transfer
3514,1552238.04,2012-07-29 09:10:30,Credit Card
3515,472179.63,2022-11-13 10:56:34,Online Transfer
3516,815349.18,2003-10-01 20:53:30,Cash
3517,792209.81,2000-11-22 10:09:29,Debit Card
3518,1763679.75,2017-04-01 10:15:00,Online Transfer
3519,737904.76,2021-08-05 16:33:26,Check
3520,951914.99,2019-11-07 19:18:12,Mobile Payment
3521,1523314.62,2007-05-10 14:31:31,Credit Card
3522,1461384.28,2001-08-31 13:13:30,Mobile Payment
3523,701370.49,2019-07-31 07:28:14,Online Transfer
3524,1975568.4,2002-11-28 11:08:56,Cash
3525,1913806.26,2009-08-09 21:40:23,Mobile Payment
3526,1461023.49,2018-01-13 03:18:36,Credit Card
3527,1990117.02,2007-09-14 01:49:06,Check
